Gender,Married,Dependents,Education,Self_Employed,Employment_Type,Property_Area,City_Tier,ApplicantIncome,CoapplicantIncome,Existing_EMI,Savings,Other_Debts,LoanAmount,Loan_Amount_Term,Credit_Score,Loan_Status
Male,Yes,0,Graduate,No,Salaried,Semiurban,2,56446,0,18140,475931,128728,522355,17,721,0
Male,Yes,1,Not Graduate,No,Self-Employed,Urban,1,17513,37717,17562,570729,0,1412174,21,636,0
Female,Yes,1,Not Graduate,No,Salaried,Urban,1,80683,15265,0,356160,0,1651400,35,722,0
Male,Yes,2,Graduate,Yes,Government,Urban,2,57104,3169,10552,152222,0,139757,23,730,1
Male,Yes,1,Not Graduate,No,Other,Semiurban,2,36582,35834,0,768605,0,2124937,32,741,0
Male,Yes,1,Graduate,No,Salaried,Rural,3,39731,0,0,457319,0,559934,52,607,0
Female,Yes,3+,Not Graduate,No,Salaried,Semiurban,3,21922,10192,0,616179,303151,1850183,32,675,0
Male,No,2,Graduate,No,Government,Rural,3,87027,0,0,416657,368055,1178080,16,821,0
Male,No,0,Not Graduate,No,Salaried,Semiurban,1,32213,0,0,765348,0,1045890,18,626,0
Female,Yes,0,Graduate,No,Salaried,Urban,2,65837,0,0,764220,0,693509,7,648,0
Male,Yes,2,Graduate,No,Government,Semiurban,2,29458,44820,0,454578,0,363227,30,683,0
Female,No,2,Graduate,No,Self-Employed,Semiurban,2,167526,6824,0,775496,573014,336561,38,724,1
Male,Yes,1,Graduate,No,Salaried,Urban,3,117900,0,14318,760910,186285,223649,40,651,1
Female,Yes,1,Not Graduate,Yes,Government,Urban,2,156425,0,0,497500,524749,984227,29,717,1
Male,No,1,Graduate,No,Salaried,Rural,2,166803,0,4186,448054,97678,751574,50,718,0
Female,Yes,0,Graduate,No,Self-Employed,Semiurban,1,35270,0,4533,459691,228987,1757409,6,763,0
Female,Yes,1,Not Graduate,Yes,Self-Employed,Urban,3,30745,0,0,567908,377541,1131329,56,759,0
Male,No,0,Graduate,No,Salaried,Urban,3,152382,0,0,689161,0,932129,30,574,0
Male,Yes,3+,Not Graduate,No,Salaried,Urban,1,46267,0,0,534296,268779,543033,55,724,1
Male,No,2,Graduate,No,Government,Urban,1,79066,14619,0,313343,161239,1382955,58,664,1
Male,No,1,Graduate,No,Salaried,Urban,1,35539,0,0,35510,0,438156,18,593,0
Male,No,0,Not Graduate,No,Salaried,Urban,1,35862,9977,0,670181,0,829018,39,792,0
Male,Yes,0,Graduate,No,Salaried,Urban,2,78925,0,0,508681,0,2568002,20,602,0
Male,Yes,0,Graduate,Yes,Salaried,Semiurban,1,16921,38756,20691,746387,0,1254881,11,577,0
Male,Yes,1,Not Graduate,No,Government,Urban,3,76920,23128,0,292009,0,369959,23,651,1
Male,Yes,1,Graduate,No,Salaried,Urban,3,66718,25949,7836,659518,0,707251,47,682,0
Female,Yes,0,Not Graduate,No,Self-Employed,Urban,1,37353,0,0,142280,0,451715,33,664,0
Male,Yes,1,Not Graduate,No,Salaried,Urban,2,50669,0,16729,35320,0,1341237,58,883,0
Male,Yes,2,Graduate,No,Government,Urban,1,55229,13972,0,570794,0,998554,27,672,0
Male,Yes,0,Not Graduate,No,Self-Employed,Semiurban,1,56962,0,0,359882,0,2045862,48,610,0
Male,Yes,1,Graduate,No,Salaried,Semiurban,1,73083,0,0,575491,0,2456024,13,742,0
Male,No,2,Graduate,No,Other,Urban,2,31937,47325,0,200944,24796,519769,29,574,0
Male,No,1,Not Graduate,No,Salaried,Rural,3,220472,0,0,202238,271191,1307297,17,581,1
Male,No,1,Not Graduate,Yes,Salaried,Semiurban,3,44654,0,0,266762,519364,484256,29,788,0
Female,Yes,1,Not Graduate,Yes,Other,Urban,3,46532,0,0,166642,0,1587737,6,794,0
Male,No,3+,Not Graduate,No,Self-Employed,Urban,2,145707,0,25772,547231,0,1259924,45,611,0
Female,No,0,Graduate,No,Self-Employed,Rural,3,18284,0,0,128807,0,1108363,54,877,0
Female,Yes,1,Graduate,No,Salaried,Rural,2,144873,0,26433,658229,137636,736759,33,660,0
Female,Yes,0,Graduate,No,Salaried,Urban,1,52637,0,0,760957,0,905266,13,598,0
Female,Yes,0,Graduate,No,Salaried,Urban,2,37353,23843,0,98285,222778,277679,8,733,0
Male,Yes,0,Graduate,No,Other,Semiurban,3,27010,16902,0,20178,58422,1915185,22,665,0
Male,Yes,0,Not Graduate,Yes,Other,Semiurban,1,24878,16677,0,462543,0,194719,14,648,0
Female,Yes,3+,Graduate,Yes,Salaried,Urban,1,41430,0,6109,101762,363189,2305066,57,633,0
Male,No,3+,Not Graduate,No,Salaried,Semiurban,1,58259,10884,0,150583,79186,370099,56,635,0
Male,Yes,0,Not Graduate,No,Salaried,Urban,1,70414,0,0,120304,163594,1961224,51,742,0
Female,Yes,1,Graduate,No,Salaried,Urban,1,57877,0,6922,682802,0,676112,16,754,0
Female,No,1,Graduate,No,Salaried,Semiurban,2,37765,0,20391,500476,0,833987,46,701,0
Female,Yes,2,Graduate,No,Self-Employed,Rural,3,104454,27911,0,531108,0,712964,39,804,1
Female,No,1,Graduate,Yes,Government,Urban,3,217590,0,20648,635636,395284,444491,25,678,1
Female,Yes,0,Not Graduate,Yes,Self-Employed,Semiurban,3,113757,21763,0,176751,0,497574,24,743,1
Male,No,2,Graduate,No,Self-Employed,Urban,1,41034,40342,900,790109,0,3860959,53,784,0
Female,Yes,2,Not Graduate,No,Self-Employed,Urban,1,65901,0,15816,407053,0,394724,59,797,1
Male,Yes,1,Not Graduate,No,Self-Employed,Rural,1,68266,13363,17283,67959,531628,1301571,39,649,0
Male,Yes,3+,Graduate,No,Salaried,Semiurban,3,120788,0,19674,290546,0,552401,14,693,0
Female,No,3+,Not Graduate,No,Salaried,Semiurban,1,41513,0,0,169331,0,1696091,24,712,0
Male,No,1,Graduate,No,Salaried,Urban,2,29409,0,0,548771,105980,919973,43,890,1
Male,Yes,1,Graduate,No,Self-Employed,Urban,1,93283,28044,14756,203333,143274,1468644,30,702,0
Male,No,3+,Graduate,No,Other,Semiurban,1,62522,19983,0,349471,0,1227768,33,583,0
Female,Yes,0,Graduate,Yes,Self-Employed,Urban,1,27172,34241,18932,289960,141422,522657,38,832,0
Male,Yes,0,Graduate,No,Government,Urban,2,73706,0,0,449831,463822,668310,48,649,1
Female,No,0,Not Graduate,No,Salaried,Semiurban,1,137422,0,20628,431519,265872,792534,43,704,1
Male,Yes,2,Graduate,No,Self-Employed,Urban,1,34139,0,0,333546,0,652266,50,597,0
Female,Yes,2,Graduate,No,Government,Urban,2,30629,14989,15819,229222,0,455711,19,717,0
Female,No,0,Graduate,Yes,Self-Employed,Semiurban,2,50833,5601,0,641496,0,2148266,31,767,0
Male,No,3+,Graduate,No,Government,Urban,2,72688,19896,0,640856,0,1260708,30,622,0
Male,No,2,Graduate,No,Self-Employed,Semiurban,3,47981,29319,0,740024,0,693341,36,779,1
Male,No,2,Graduate,No,Salaried,Rural,2,93312,40252,0,37545,0,431786,36,796,1
Female,Yes,0,Graduate,No,Salaried,Urban,1,57708,20957,16058,624354,0,790895,32,751,0
Female,No,1,Graduate,No,Salaried,Urban,2,87219,0,12868,304453,0,322161,31,661,1
Female,Yes,1,Graduate,Yes,Government,Semiurban,2,33635,0,5396,186090,0,1223437,19,690,0
Male,No,1,Not Graduate,No,Salaried,Semiurban,3,25451,19077,0,205763,99641,656907,7,648,0
Female,Yes,1,Graduate,No,Self-Employed,Semiurban,3,41471,0,0,767458,348592,624886,11,642,1
Female,Yes,2,Not Graduate,No,Self-Employed,Urban,3,23842,19462,3179,46297,231525,2067164,31,758,0
Female,Yes,0,Graduate,No,Salaried,Urban,2,62624,34103,2998,753694,0,611944,39,763,1
Female,Yes,2,Graduate,No,Salaried,Urban,1,16491,17096,7248,550228,584069,2850630,60,699,0
Male,Yes,0,Graduate,No,Salaried,Semiurban,3,38978,0,0,762327,0,448441,25,756,0
Male,No,0,Graduate,No,Salaried,Urban,2,42723,0,0,321142,300934,461618,46,701,1
Female,No,0,Graduate,No,Salaried,Rural,3,28116,0,24772,672134,376910,722542,45,663,0
Female,Yes,0,Not Graduate,No,Salaried,Semiurban,3,42246,16376,24907,182681,0,896064,59,600,0
Male,No,0,Graduate,No,Salaried,Urban,2,50117,30937,2840,578715,302820,514010,41,638,0
Male,Yes,2,Not Graduate,No,Self-Employed,Urban,2,100494,0,605,200955,0,2619204,8,711,0
Male,Yes,1,Graduate,No,Self-Employed,Urban,2,28208,0,0,799787,0,1156953,59,687,0
Male,Yes,0,Graduate,No,Self-Employed,Semiurban,1,60858,37987,0,354630,594838,459915,40,620,0
Male,No,1,Graduate,No,Salaried,Rural,2,67876,0,21840,749712,329175,640570,41,743,0
Female,No,0,Graduate,Yes,Other,Urban,1,49421,10026,0,365198,0,1127844,32,757,0
Female,Yes,0,Not Graduate,Yes,Government,Urban,1,38019,0,15746,393685,290324,761799,13,678,0
Male,Yes,1,Not Graduate,No,Other,Urban,2,26724,8939,0,302239,0,497912,57,780,1
Male,Yes,1,Not Graduate,No,Salaried,Urban,2,142057,0,0,168921,195241,1800937,34,569,0
Male,Yes,2,Graduate,No,Government,Semiurban,3,52038,0,0,437913,0,3235602,37,752,1
Male,Yes,0,Graduate,No,Self-Employed,Semiurban,3,42033,0,0,676799,0,867159,25,869,0
Female,Yes,2,Not Graduate,Yes,Salaried,Urban,1,160593,10140,21137,716273,158547,1200603,56,755,1
Female,Yes,1,Graduate,Yes,Salaried,Semiurban,3,56502,0,26112,435511,40129,2136567,15,593,0
Male,No,3+,Not Graduate,No,Self-Employed,Urban,2,202541,22475,0,50263,0,544913,23,705,0
Female,Yes,0,Graduate,No,Salaried,Urban,2,22943,0,7393,534613,0,3134954,60,788,0
Female,Yes,1,Not Graduate,No,Salaried,Urban,3,43886,38306,0,212598,266521,390501,38,590,0
Female,Yes,1,Not Graduate,No,Salaried,Semiurban,1,23535,0,0,387034,566658,1224770,8,587,0
Male,No,3+,Not Graduate,No,Self-Employed,Urban,2,46751,0,0,506260,177553,538732,31,861,1
Female,No,0,Graduate,No,Government,Urban,2,46629,0,23396,38052,0,389675,24,694,0
Male,No,1,Graduate,Yes,Self-Employed,Urban,3,38865,13913,1477,371335,0,573178,44,646,1
Male,Yes,0,Graduate,No,Self-Employed,Urban,2,51504,0,0,457869,0,678549,47,591,0
Male,No,1,Not Graduate,No,Salaried,Urban,3,39921,0,0,165245,0,588044,44,725,1
Male,Yes,0,Not Graduate,No,Self-Employed,Urban,1,47055,23396,24426,410945,0,1771359,7,700,0
Male,Yes,0,Graduate,No,Salaried,Urban,2,32994,0,0,68806,215509,916307,27,674,0
Male,Yes,1,Graduate,No,Government,Urban,2,110561,0,0,126362,0,1450719,31,813,0
Male,Yes,0,Graduate,Yes,Salaried,Urban,2,27172,0,3135,516103,0,1448427,28,628,0
Female,No,0,Not Graduate,Yes,Salaried,Semiurban,2,56194,0,17999,40131,0,816778,55,708,0
Female,No,0,Graduate,No,Salaried,Semiurban,1,25947,0,0,734729,0,382061,38,620,0
Male,Yes,0,Graduate,No,Government,Semiurban,1,31588,29048,0,103413,342342,1611115,33,716,0
Female,Yes,3+,Graduate,No,Other,Urban,1,33497,0,2521,701742,0,499028,36,720,0
Female,Yes,1,Graduate,No,Salaried,Urban,1,46504,11598,22841,453890,435563,2644117,8,692,0
Female,Yes,2,Not Graduate,No,Salaried,Urban,3,55064,0,0,177216,0,1836403,58,562,0
Male,Yes,0,Graduate,No,Self-Employed,Urban,3,27202,0,24295,180542,574993,888097,47,705,1
Female,No,3+,Graduate,No,Government,Urban,3,39828,40078,10495,718649,0,170568,8,839,0
Female,No,1,Graduate,No,Salaried,Urban,3,28988,0,0,750571,0,1114202,7,543,0
Female,Yes,1,Graduate,Yes,Salaried,Rural,1,28292,0,0,70180,0,3631055,52,696,0
Male,No,1,Graduate,No,Salaried,Urban,2,93268,0,0,123068,132042,778039,34,826,1
Male,Yes,2,Graduate,No,Salaried,Rural,3,23252,18905,5405,507769,0,574499,51,633,0
Female,Yes,1,Graduate,No,Salaried,Rural,3,52096,0,26279,337211,0,900903,36,641,0
Male,Yes,0,Graduate,No,Salaried,Rural,1,127225,5790,0,663316,315365,1265827,20,807,0
Male,Yes,0,Not Graduate,No,Salaried,Rural,2,97067,0,0,456317,482028,1717401,15,682,0
Male,No,1,Not Graduate,No,Self-Employed,Urban,1,63178,0,24940,90461,0,775787,48,737,0
Female,Yes,1,Not Graduate,No,Other,Urban,1,49555,0,0,132944,82398,503528,27,693,0
Female,Yes,0,Not Graduate,Yes,Government,Urban,2,74976,0,0,727474,303735,3277788,57,716,0
Male,Yes,0,Graduate,Yes,Self-Employed,Urban,3,61263,0,15299,570710,0,272489,39,869,1
Female,No,1,Graduate,No,Government,Urban,2,109340,2887,0,295890,0,1801550,42,532,0
Male,Yes,2,Not Graduate,No,Salaried,Rural,2,46454,11158,22077,60651,0,1398512,47,730,0
Female,No,0,Graduate,No,Self-Employed,Urban,2,86715,0,0,380052,408314,1668122,45,865,0
Female,No,0,Graduate,No,Salaried,Urban,3,41799,32992,0,745734,458218,553700,14,709,0
Female,Yes,2,Graduate,Yes,Self-Employed,Semiurban,1,141662,18703,0,15237,129995,440959,19,763,0
Female,Yes,1,Graduate,No,Other,Urban,2,45741,0,2196,398017,0,998876,25,757,0
Male,No,0,Graduate,No,Government,Urban,1,20524,0,8360,682754,295055,498377,40,713,0
Female,Yes,2,Graduate,No,Salaried,Urban,2,52183,0,6558,486824,0,454434,6,821,0
Male,No,1,Graduate,No,Self-Employed,Rural,1,76138,0,0,233723,406107,608845,31,672,0
Female,Yes,1,Not Graduate,No,Government,Semiurban,3,122461,48950,26091,81546,0,878171,21,626,0
Female,Yes,3+,Graduate,No,Salaried,Semiurban,1,28908,0,0,170133,0,1505849,21,578,1
Female,No,3+,Not Graduate,No,Self-Employed,Urban,1,19155,35114,5023,218545,0,425213,47,631,0
Male,No,0,Graduate,No,Salaried,Rural,1,65707,36970,0,754938,0,3238642,19,767,0
Female,No,0,Graduate,No,Government,Urban,2,64598,0,0,162095,0,120932,56,714,1
Male,Yes,0,Graduate,Yes,Salaried,Semiurban,2,23010,0,0,237620,0,1519207,30,787,0
Male,No,0,Graduate,No,Salaried,Rural,1,41710,27286,0,11433,0,1947962,53,774,1
Female,No,0,Graduate,No,Self-Employed,Semiurban,1,42751,0,10834,630767,0,2163498,26,613,0
Male,No,0,Graduate,No,Salaried,Semiurban,3,78628,29512,0,744275,429318,772512,48,702,1
Female,Yes,3+,Not Graduate,No,Salaried,Urban,2,39824,0,0,653057,0,673925,58,764,1
Male,Yes,2,Not Graduate,No,Salaried,Urban,3,39349,20007,0,675313,0,3318032,20,783,0
Male,No,1,Graduate,No,Government,Rural,2,53253,51115,0,417113,461584,240855,7,668,1
Female,Yes,1,Graduate,No,Salaried,Urban,3,23431,0,0,94963,386863,597747,10,722,1
Male,Yes,0,Graduate,No,Government,Rural,2,142231,0,0,15126,0,446428,24,810,0
Male,Yes,0,Graduate,Yes,Government,Semiurban,2,83576,0,10850,723533,410770,1737724,46,666,0
Female,Yes,0,Graduate,No,Salaried,Urban,3,33988,0,28980,244477,56285,906335,16,696,0
Male,Yes,2,Not Graduate,No,Self-Employed,Semiurban,1,27040,63622,0,798164,0,308256,33,644,0
Female,Yes,0,Graduate,Yes,Salaried,Urban,2,28217,0,18547,475990,0,502098,49,645,0
Male,No,2,Not Graduate,No,Salaried,Urban,2,69043,0,0,484427,0,670798,50,666,1
Female,Yes,1,Graduate,No,Salaried,Urban,2,28683,9724,4541,720094,541215,1324780,7,618,0
Female,Yes,0,Not Graduate,No,Salaried,Urban,2,43592,0,1482,103259,0,324371,38,665,1
Female,Yes,0,Graduate,No,Salaried,Rural,1,19728,19274,0,394036,0,3087079,26,663,0
Male,Yes,1,Not Graduate,No,Salaried,Urban,1,67337,0,12120,81203,401058,1092637,48,665,0
Female,Yes,3+,Not Graduate,No,Self-Employed,Semiurban,1,68740,0,1842,351867,255530,1373510,33,672,0
Female,No,2,Graduate,No,Self-Employed,Urban,3,45173,0,20892,244771,336875,1126279,45,650,0
Female,Yes,0,Graduate,No,Government,Semiurban,3,55616,0,15862,212334,0,1547591,22,713,0
Male,No,1,Not Graduate,Yes,Salaried,Semiurban,1,77453,26783,5410,489854,209672,220339,17,803,1
Female,Yes,0,Not Graduate,No,Salaried,Urban,1,54800,0,0,620621,0,2570711,46,613,0
Female,Yes,3+,Graduate,No,Salaried,Rural,1,76822,0,0,286197,365018,2228270,60,619,0
Male,Yes,2,Graduate,No,Salaried,Rural,1,26301,0,0,380446,0,1283323,36,602,0
Male,Yes,1,Graduate,No,Self-Employed,Semiurban,1,61578,0,0,80800,148955,3501928,30,754,0
Female,No,0,Graduate,No,Salaried,Rural,1,55613,15477,0,766485,542176,458694,60,750,1
Male,No,1,Graduate,No,Salaried,Semiurban,3,96845,0,26152,438691,0,481098,25,637,0
Female,Yes,0,Graduate,Yes,Salaried,Rural,2,50842,0,0,421469,0,824387,49,790,1
Female,Yes,0,Graduate,No,Salaried,Urban,1,47393,0,13483,650931,0,546676,28,780,0
Female,Yes,0,Not Graduate,Yes,Salaried,Urban,2,36803,0,12587,435016,327784,965828,11,706,0
Male,Yes,3+,Not Graduate,No,Salaried,Rural,2,113544,0,11397,164853,346846,1991932,21,577,0
Male,No,1,Graduate,No,Salaried,Urban,1,13682,29142,24254,429375,0,1129896,8,660,0
Female,Yes,0,Not Graduate,No,Salaried,Urban,2,66232,45942,14992,302219,0,1119518,54,704,1
Male,No,2,Graduate,No,Salaried,Urban,1,49442,0,1911,411867,0,412240,32,667,1
Female,Yes,0,Graduate,No,Self-Employed,Urban,1,45197,0,0,484708,71829,855523,16,752,1
Male,Yes,0,Not Graduate,Yes,Salaried,Urban,1,41716,9643,10842,584944,313863,816238,8,634,0
Male,Yes,0,Graduate,No,Salaried,Semiurban,3,48487,0,0,336376,0,733211,28,687,0
Male,Yes,1,Graduate,No,Salaried,Rural,2,65054,0,5610,107461,0,1975664,51,640,0
Male,No,1,Graduate,No,Salaried,Urban,2,32289,0,0,63466,0,1182367,44,607,0
Female,Yes,1,Graduate,Yes,Salaried,Semiurban,3,53854,23007,5097,258398,0,445396,13,630,0
Male,No,2,Not Graduate,No,Salaried,Urban,1,60639,0,26335,368887,0,902275,22,719,0
Male,Yes,0,Not Graduate,No,Salaried,Urban,3,29590,0,0,559110,0,1735114,15,610,0
Male,No,2,Not Graduate,Yes,Salaried,Semiurban,2,65966,17689,0,639135,53619,1129840,31,795,0
Male,Yes,0,Not Graduate,No,Government,Rural,2,60912,0,24613,366512,0,1119875,36,748,0
Male,No,2,Not Graduate,No,Government,Urban,3,32220,10394,0,560093,0,499557,45,651,1
Female,No,1,Not Graduate,Yes,Salaried,Urban,2,26012,13834,0,397225,0,1732829,26,676,0
Male,No,1,Graduate,No,Salaried,Urban,3,31988,0,0,359001,0,399389,31,749,0
Male,Yes,1,Not Graduate,No,Self-Employed,Rural,3,53864,0,3706,664288,0,835967,57,582,0
Male,No,1,Graduate,No,Government,Urban,1,47954,0,0,237913,182287,1057907,37,570,0
Female,Yes,0,Not Graduate,No,Other,Urban,1,107628,21087,0,403410,0,1382142,20,654,1
Male,Yes,2,Graduate,No,Salaried,Rural,1,40857,28014,0,511232,0,916905,32,612,0
Male,Yes,0,Not Graduate,Yes,Salaried,Semiurban,1,30661,21974,0,688883,0,830429,27,646,0
Female,Yes,0,Not Graduate,No,Self-Employed,Rural,1,71764,21480,25231,578323,0,335218,43,568,0
Male,No,1,Not Graduate,Yes,Government,Rural,1,29166,27593,0,414731,0,734488,32,532,0
Male,Yes,2,Not Graduate,No,Salaried,Semiurban,1,32364,11537,0,401082,0,1715561,24,722,0
Male,Yes,0,Graduate,No,Self-Employed,Semiurban,3,32598,12131,19637,134890,274682,1377912,13,753,0
Female,Yes,3+,Graduate,Yes,Salaried,Urban,3,9616,0,9435,551729,257080,827563,47,597,0
Male,Yes,3+,Graduate,No,Salaried,Rural,1,68292,13163,27478,361078,552116,1624773,32,756,0
Female,Yes,1,Graduate,No,Salaried,Urban,1,83848,0,0,168710,370930,1280114,42,763,0
Female,Yes,1,Graduate,No,Salaried,Semiurban,1,82781,0,0,120533,453673,4159244,39,672,0
Male,Yes,2,Graduate,No,Self-Employed,Urban,3,141035,0,18557,711834,0,663476,34,604,0
Male,Yes,0,Graduate,No,Self-Employed,Urban,2,114536,59305,0,63053,223192,791436,40,719,1
Male,No,1,Not Graduate,No,Government,Urban,3,41610,0,23128,257784,0,647644,46,682,0
Female,No,3+,Not Graduate,No,Salaried,Semiurban,3,92029,0,0,603027,0,940450,29,709,1
Male,No,3+,Graduate,No,Salaried,Urban,3,47385,0,0,603463,0,557907,53,708,1
Male,Yes,3+,Graduate,Yes,Salaried,Urban,1,39556,20403,28930,657773,0,935346,7,771,0
Male,Yes,0,Graduate,No,Salaried,Urban,2,32998,0,12039,752913,386130,1496163,45,698,0
Female,Yes,0,Graduate,No,Self-Employed,Urban,3,43156,14838,0,344249,0,2792367,52,625,0
Male,Yes,0,Graduate,Yes,Salaried,Semiurban,1,59916,11438,0,279363,0,1288613,21,820,0
Female,Yes,0,Graduate,Yes,Salaried,Urban,2,119300,8322,0,331030,187749,2949374,54,722,0
Male,Yes,0,Graduate,Yes,Salaried,Urban,1,74647,9267,0,91203,221572,540117,6,582,0
Male,Yes,0,Graduate,No,Salaried,Semiurban,2,32714,8801,12608,64232,153230,2300112,40,821,0
Male,Yes,1,Graduate,No,Self-Employed,Semiurban,3,28155,0,820,486381,0,856623,10,705,1
Male,No,2,Graduate,No,Salaried,Semiurban,2,68355,0,0,19883,0,212516,16,695,1
Male,No,2,Not Graduate,No,Government,Rural,3,82132,0,0,77909,465720,202916,30,622,1
Male,Yes,2,Not Graduate,No,Self-Employed,Urban,2,98212,0,27832,418290,591217,939288,57,649,0
Female,Yes,0,Graduate,No,Salaried,Rural,2,43129,0,0,38577,0,318153,13,724,0
Female,Yes,0,Graduate,No,Salaried,Semiurban,3,64731,0,0,421690,0,885832,20,573,0
Female,Yes,2,Graduate,No,Self-Employed,Semiurban,3,80056,0,0,486443,0,1022161,44,726,1
Male,Yes,1,Graduate,No,Salaried,Semiurban,3,23782,76364,0,430144,0,937526,8,720,0
Male,Yes,1,Graduate,No,Self-Employed,Urban,3,58253,31290,0,598985,0,600726,33,604,0
Male,No,0,Graduate,Yes,Salaried,Urban,2,82221,6172,407,233335,355275,4861384,33,708,0
Female,No,0,Graduate,Yes,Salaried,Semiurban,1,66203,0,0,175521,309860,1089199,18,694,0
Female,Yes,1,Graduate,No,Government,Urban,1,47830,0,9608,24990,0,1463997,11,681,0
Male,Yes,2,Not Graduate,No,Salaried,Semiurban,1,210080,0,22191,799373,510903,1672783,9,696,1
Male,Yes,3+,Graduate,No,Salaried,Semiurban,1,144576,0,0,43315,5939,317209,57,675,1
Male,No,1,Graduate,No,Salaried,Urban,1,50259,7693,24495,232082,307017,1606894,42,714,0
Male,Yes,1,Graduate,No,Salaried,Urban,1,45045,0,0,291181,0,1522460,39,684,0
Male,Yes,2,Graduate,No,Salaried,Urban,1,73491,0,12131,572444,181241,626362,10,814,0
Female,Yes,1,Not Graduate,No,Salaried,Urban,2,48442,0,0,315639,0,1256608,45,602,0
Female,Yes,1,Graduate,No,Salaried,Urban,1,100622,0,13670,588909,352637,1242359,35,509,0
Male,No,3+,Graduate,No,Government,Urban,2,24904,42541,15677,450358,0,1533954,46,576,0
Male,Yes,2,Graduate,No,Salaried,Urban,1,43800,43900,0,363235,572357,2282440,53,565,0
Female,Yes,3+,Graduate,No,Salaried,Urban,2,72886,0,0,720330,0,1360809,16,684,0
Male,Yes,0,Graduate,No,Salaried,Urban,3,86841,0,0,771549,5888,568323,36,638,0
Male,Yes,1,Graduate,Yes,Salaried,Rural,1,22142,10358,0,757050,0,648112,16,762,0
Male,No,2,Not Graduate,No,Salaried,Rural,3,29585,18680,19306,436309,0,830741,41,701,1
Male,No,0,Graduate,No,Salaried,Urban,2,19887,0,0,518708,0,539821,57,673,0
Male,Yes,2,Graduate,Yes,Government,Urban,1,30931,0,21061,749889,0,458579,17,719,0
Female,Yes,0,Graduate,Yes,Salaried,Semiurban,1,24768,0,0,217382,0,909779,29,662,1
Male,Yes,2,Not Graduate,No,Salaried,Urban,3,67258,29925,0,770860,0,316788,24,757,1
Male,Yes,1,Not Graduate,No,Self-Employed,Semiurban,2,56711,0,20316,660999,477644,578593,40,573,0
Female,Yes,0,Not Graduate,No,Salaried,Urban,1,45943,0,28115,36703,593541,1023257,6,635,0
Male,Yes,1,Not Graduate,No,Self-Employed,Urban,3,50722,24071,0,36459,0,1777563,11,690,0
Female,Yes,1,Not Graduate,No,Salaried,Rural,3,96433,16552,0,646586,0,863178,7,713,0
Female,Yes,1,Graduate,No,Self-Employed,Rural,2,28184,0,0,610901,0,360207,25,730,1
Male,Yes,0,Not Graduate,No,Self-Employed,Rural,3,17294,0,0,398044,449879,861416,47,794,0
Female,No,2,Not Graduate,No,Government,Urban,3,73906,58104,5334,224634,125309,606845,17,713,1
Male,Yes,1,Graduate,No,Salaried,Rural,1,40325,0,0,220161,0,929203,15,758,0
Female,No,1,Graduate,No,Government,Semiurban,2,28556,29572,6669,391013,0,1729451,53,878,0
Male,Yes,0,Not Graduate,No,Salaried,Semiurban,3,67811,0,0,503786,0,841706,44,786,0
Female,Yes,3+,Not Graduate,No,Self-Employed,Rural,1,16942,14317,0,433392,0,1026201,13,712,0
