Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,CreditScore,Loan_Status
Male,No,0,Not Graduate,No,17804,15794,2424285,11,1,Semiurban,395,0
Male,No,1,Not Graduate,Yes,29245,10149,3246814,45,0,Urban,880,0
Male,No,3,Not Graduate,Yes,47101,4999,1592267,12,1,Urban,655,0
Male,Yes,1,Not Graduate,No,14827,5197,3493934,15,1,Semiurban,770,0
Female,Yes,2,Not Graduate,Yes,44368,3562,3930425,26,1,Urban,617,0
Female,No,3,Not Graduate,No,46700,18078,2701838,57,1,Semiurban,811,0
Male,Yes,0,Graduate,Yes,14040,855,3003867,3,1,Rural,318,0
Female,No,0,Graduate,Yes,21477,9487,1408923,3,0,Semiurban,712,0
Male,Yes,2,Graduate,Yes,18127,3621,4552124,38,0,Urban,706,0
Female,No,3,Not Graduate,No,23182,4206,3746246,35,1,Rural,701,0
Female,Yes,1,Not Graduate,Yes,28049,1038,2240867,9,1,Urban,400,0
Female,Yes,0,Not Graduate,No,26527,4596,3611078,43,0,Semiurban,892,0
Female,Yes,2,Graduate,Yes,14473,14151,2120878,40,1,Urban,317,0
Male,Yes,2,Not Graduate,Yes,18709,4370,2941774,4,1,Semiurban,454,0
Male,Yes,3,Graduate,Yes,35974,3447,3285092,54,1,Urban,428,0
Female,No,3,Not Graduate,No,44464,19816,4904014,56,1,Urban,614,0
Female,No,0,Not Graduate,No,15714,15903,4016215,20,0,Semiurban,665,0
Male,No,2,Graduate,No,36208,15326,3894774,15,1,Rural,761,0
Female,Yes,1,Graduate,No,33945,14056,2306924,29,1,Semiurban,460,0
Male,No,2,Graduate,No,23568,5229,4316450,5,0,Rural,675,0
Male,Yes,1,Graduate,Yes,11147,2241,4531625,39,1,Rural,631,0
Male,Yes,1,Graduate,Yes,18267,7818,3403506,40,1,Rural,319,0
Female,Yes,0,Graduate,No,43514,6998,1152915,7,1,Rural,845,0
Male,No,2,Not Graduate,No,33452,10155,2982866,8,1,Semiurban,871,0
Female,Yes,1,Graduate,No,7136,6444,3957436,32,1,Semiurban,761,0
Male,No,3,Not Graduate,No,34579,3015,4416446,36,1,Rural,457,0
Female,No,1,Not Graduate,Yes,33516,14903,241775,33,1,Rural,663,1
Female,Yes,3,Not Graduate,No,13446,6815,3558910,54,1,Rural,622,0
Female,Yes,3,Not Graduate,No,47099,4864,4925070,37,0,Rural,388,0
Male,No,2,Not Graduate,No,26524,9676,3510812,32,0,Rural,472,0
Male,No,3,Graduate,No,15188,4234,1673333,43,0,Rural,339,0
Female,No,1,Graduate,Yes,40587,14147,4097132,36,1,Urban,502,0
Female,No,3,Graduate,Yes,42837,18723,1777286,34,1,Rural,858,0
Female,No,2,Not Graduate,No,47537,8526,4470147,49,1,Urban,542,0
Male,No,0,Graduate,Yes,7560,6842,3170754,25,1,Semiurban,805,0
Male,Yes,1,Not Graduate,Yes,47621,1858,2109770,44,1,Semiurban,387,0
Male,No,1,Not Graduate,No,45227,1207,2271800,32,1,Rural,831,0
Male,No,2,Not Graduate,No,38397,17308,3431242,2,1,Semiurban,450,0
Female,No,2,Not Graduate,Yes,13657,19329,639421,9,1,Semiurban,399,0
Female,No,2,Graduate,Yes,40082,5429,4755467,38,1,Rural,546,0
Male,Yes,2,Graduate,Yes,20840,7591,1207150,29,0,Semiurban,836,0
Male,Yes,1,Graduate,Yes,43430,12944,1974770,38,1,Semiurban,795,0
Female,No,0,Graduate,Yes,42397,5892,807079,18,0,Rural,588,0
Male,No,3,Graduate,No,13324,11777,2565511,22,0,Rural,714,0
Male,No,3,Not Graduate,Yes,27247,5945,1800114,35,1,Rural,378,0
Male,Yes,0,Graduate,Yes,19558,7691,3687120,15,1,Urban,684,0
Male,Yes,0,Not Graduate,Yes,21943,12548,1630651,7,0,Rural,737,0
Male,Yes,0,Not Graduate,Yes,41460,13673,2080597,13,1,Semiurban,827,0
Male,Yes,2,Not Graduate,Yes,43986,4027,3457953,42,1,Rural,640,0
Female,Yes,1,Graduate,Yes,46514,12456,1625869,36,1,Urban,358,0
Male,Yes,1,Not Graduate,Yes,17372,4295,1172520,16,0,Semiurban,843,0
Male,No,1,Not Graduate,Yes,14631,12869,3327134,41,1,Urban,518,0
Female,Yes,2,Graduate,No,3472,4661,173438,21,1,Semiurban,399,0
Female,Yes,1,Not Graduate,No,28955,14730,3253945,28,1,Rural,402,0
Female,No,2,Not Graduate,Yes,49367,12034,3827264,10,1,Urban,418,0
Male,Yes,1,Not Graduate,No,32802,18782,2781697,19,0,Rural,306,0
Female,No,0,Graduate,No,6872,16411,4793761,17,1,Semiurban,687,0
Male,Yes,3,Not Graduate,No,29547,12142,1325678,1,1,Rural,777,0
Male,No,3,Not Graduate,No,45341,1898,204524,13,1,Rural,821,1
Male,No,2,Graduate,No,15691,12919,893542,36,0,Semiurban,580,0
Female,No,1,Graduate,No,46250,7300,513400,47,0,Urban,341,0
Female,No,3,Not Graduate,Yes,6753,2427,2746650,58,1,Semiurban,858,0
Female,No,0,Graduate,Yes,3833,1625,447010,42,1,Semiurban,395,0
Female,Yes,0,Graduate,No,40696,10767,1652048,20,1,Rural,803,0
Female,Yes,0,Graduate,Yes,10645,18420,3145536,41,1,Semiurban,545,0
Male,No,2,Graduate,No,41584,3355,1471898,40,1,Urban,523,0
Male,No,2,Graduate,Yes,32441,14053,3758381,52,0,Semiurban,413,0
Male,No,1,Graduate,Yes,42024,4902,605505,6,1,Semiurban,843,1
Male,Yes,0,Graduate,Yes,45317,15786,3170010,23,1,Rural,629,0
Female,No,1,Not Graduate,No,17062,10266,1627915,42,1,Urban,802,0
Female,No,1,Graduate,Yes,11635,8280,1181238,24,0,Rural,452,0
Male,No,0,Graduate,Yes,22064,14954,1037584,52,1,Rural,516,0
Female,No,1,Graduate,No,11940,11996,718235,49,1,Urban,788,0
Female,Yes,3,Not Graduate,No,37169,14046,3003475,5,1,Urban,571,0
Male,No,2,Graduate,Yes,15111,14205,2560360,32,1,Semiurban,699,0
Male,No,1,Graduate,No,46131,4961,4886551,46,1,Urban,649,0
Female,Yes,0,Not Graduate,Yes,47200,32,1467309,17,1,Rural,721,0
Female,No,2,Graduate,Yes,31739,4698,1079116,11,1,Urban,560,0
Male,No,2,Not Graduate,No,44746,8887,1345711,27,1,Urban,818,0
Male,Yes,1,Not Graduate,No,19793,8716,3788068,4,1,Urban,563,0
Male,Yes,3,Graduate,Yes,20146,13335,3438259,23,1,Rural,617,0
Female,Yes,1,Not Graduate,No,35677,6177,1296663,23,1,Semiurban,415,0
Male,No,3,Graduate,Yes,2760,8438,2885386,49,1,Semiurban,511,0
Male,No,2,Graduate,No,25022,3926,4336847,57,1,Rural,459,0
Female,Yes,1,Not Graduate,No,7612,15378,750438,34,0,Semiurban,776,0
Female,Yes,0,Not Graduate,No,38008,10288,3639817,21,1,Semiurban,447,0
Female,Yes,1,Graduate,No,29265,10154,3348636,22,1,Rural,746,0
Female,No,3,Graduate,No,2530,2959,1848718,1,1,Rural,377,0
Female,No,3,Not Graduate,Yes,11551,18611,3113631,32,1,Semiurban,561,0
Male,Yes,1,Graduate,Yes,30394,1393,902427,28,1,Urban,351,0
Male,No,3,Graduate,Yes,44987,18407,4658350,18,1,Semiurban,557,0
Female,Yes,2,Graduate,No,4560,13025,2999700,7,1,Urban,850,0
Female,No,1,Not Graduate,Yes,20561,6064,2132929,54,1,Rural,547,0
Female,No,3,Graduate,Yes,7103,6639,3341239,38,1,Urban,587,0
Female,No,1,Graduate,No,26090,2478,185787,6,1,Urban,553,0
Female,No,1,Graduate,No,19921,7929,731467,14,0,Urban,513,0
Male,Yes,0,Not Graduate,No,44233,9173,1845416,30,1,Rural,391,0
Male,No,1,Not Graduate,Yes,4781,11415,3161956,55,1,Semiurban,843,0
Male,No,0,Not Graduate,Yes,19330,8418,4287698,58,1,Semiurban,531,0
Male,Yes,3,Graduate,No,7257,17650,1978111,44,1,Urban,312,0
Female,No,0,Not Graduate,Yes,36956,2057,4545113,46,1,Semiurban,832,0
Male,Yes,0,Graduate,Yes,40831,13703,4765728,14,1,Rural,744,0
Female,Yes,0,Not Graduate,No,17615,14383,2600242,44,1,Rural,802,0
Female,No,2,Graduate,Yes,2881,13935,3933866,41,0,Rural,825,0
Female,No,0,Not Graduate,No,3847,10443,2060029,9,0,Rural,705,0
Male,Yes,1,Graduate,Yes,41367,2941,1597451,31,1,Semiurban,843,0
Female,Yes,0,Graduate,No,24110,156,3042473,2,1,Urban,587,0
Male,Yes,1,Not Graduate,Yes,39336,12255,264367,18,0,Urban,725,0
Male,No,0,Graduate,Yes,18314,17144,400748,5,1,Urban,735,1
Female,Yes,2,Not Graduate,No,32118,8965,4641189,26,1,Rural,380,0
Female,Yes,3,Not Graduate,No,41931,17341,2838542,23,1,Semiurban,787,0
Female,Yes,0,Graduate,No,45924,14805,3252728,12,1,Semiurban,481,0
Male,No,0,Graduate,No,24966,16637,59251,14,1,Semiurban,657,1
Female,Yes,2,Not Graduate,Yes,46023,17953,3597892,60,0,Semiurban,554,0
Male,No,0,Not Graduate,No,13320,7505,4559095,13,1,Semiurban,465,0
Female,No,1,Not Graduate,No,4216,12405,1973422,35,1,Semiurban,764,0
Female,Yes,0,Graduate,No,27564,12837,1338525,47,1,Urban,555,0
Male,No,0,Not Graduate,No,40469,8999,2102578,15,1,Rural,722,0
Male,Yes,3,Graduate,No,26401,9973,3608042,35,1,Urban,497,0
Male,No,3,Graduate,Yes,13780,11855,4644928,52,1,Semiurban,512,0
Male,No,0,Not Graduate,No,12694,19584,4719735,19,1,Rural,856,0
Male,Yes,2,Not Graduate,No,6809,6557,2741116,15,1,Rural,824,0
Male,Yes,3,Graduate,No,18562,9071,4598602,51,1,Rural,351,0
Female,Yes,0,Graduate,Yes,49160,5088,2723643,8,1,Rural,564,0
Female,No,3,Graduate,Yes,34441,16384,2726057,23,1,Semiurban,624,0
Male,No,0,Graduate,Yes,42539,16550,2505607,13,0,Semiurban,854,0
Female,Yes,3,Not Graduate,No,3929,2063,2751652,23,1,Rural,306,0
Male,Yes,3,Graduate,No,31617,8303,4500056,31,0,Semiurban,343,0
Female,No,1,Not Graduate,Yes,49074,11631,3988165,30,1,Rural,471,0
Female,No,0,Not Graduate,Yes,16244,1125,2326459,42,1,Semiurban,401,0
Male,No,0,Not Graduate,No,34879,2641,2945557,2,1,Rural,879,0
Male,Yes,0,Graduate,No,46179,17813,2980560,11,1,Semiurban,888,0
Male,No,0,Graduate,No,13116,10235,3656741,25,1,Urban,595,0
Female,Yes,3,Not Graduate,Yes,24418,12794,4172098,29,0,Urban,504,0
Male,No,1,Not Graduate,No,17707,18018,2164956,22,1,Semiurban,790,0
Female,No,1,Not Graduate,No,19765,8862,2235765,19,1,Semiurban,617,0
Male,Yes,2,Not Graduate,Yes,37895,3111,373111,9,1,Urban,470,0
Female,Yes,0,Graduate,Yes,15100,1690,3431681,41,1,Semiurban,517,0
Female,Yes,2,Not Graduate,Yes,25867,15740,4414929,38,1,Rural,800,0
Male,No,3,Graduate,No,45971,15094,214033,29,0,Semiurban,492,0
Female,No,2,Graduate,Yes,3208,15875,1097328,10,1,Semiurban,632,0
Female,No,0,Graduate,Yes,46085,9156,731425,22,1,Urban,452,0
Male,Yes,1,Graduate,No,2036,16664,1786020,24,0,Urban,852,0
Female,No,1,Not Graduate,No,20212,4446,3572618,8,1,Semiurban,322,0
Male,Yes,0,Graduate,Yes,13252,10158,3141993,47,1,Rural,515,0
Male,Yes,3,Not Graduate,No,21725,2808,3287808,6,0,Semiurban,342,0
Male,Yes,0,Graduate,Yes,9006,5402,636566,7,1,Rural,660,0
Male,No,3,Not Graduate,No,49835,1964,999958,20,1,Rural,713,1
Female,No,1,Not Graduate,No,26059,17206,4481303,17,1,Semiurban,717,0
Female,Yes,3,Not Graduate,Yes,7347,9629,4080684,36,1,Rural,615,0
Female,No,0,Not Graduate,Yes,34171,2061,4435445,8,1,Urban,729,0
Male,Yes,0,Not Graduate,Yes,30517,3865,641020,60,0,Rural,798,0
Female,Yes,0,Graduate,No,26274,4294,3981216,13,1,Rural,648,0
Female,No,3,Not Graduate,Yes,35577,14171,1702770,24,1,Rural,374,0
Male,Yes,3,Graduate,No,29648,12965,406539,46,1,Urban,532,0
Male,Yes,3,Not Graduate,No,6118,12228,3059154,50,1,Urban,869,0
Female,No,1,Graduate,Yes,19910,15651,1996562,31,1,Semiurban,337,0
Male,Yes,2,Graduate,No,15083,16461,1723054,23,1,Rural,561,0
Male,Yes,2,Graduate,No,15187,2159,1043800,17,1,Urban,745,0
Male,Yes,0,Not Graduate,Yes,2424,12822,1020638,50,0,Rural,511,0
Male,Yes,1,Graduate,No,28641,3187,4596928,46,1,Rural,757,0
Female,Yes,3,Not Graduate,No,36750,7135,2540170,24,0,Semiurban,581,0
Male,Yes,0,Not Graduate,Yes,17918,13508,722741,43,0,Rural,869,0
Male,Yes,1,Graduate,Yes,25154,789,2824581,10,1,Urban,864,0
Male,No,0,Graduate,No,13992,17947,558867,31,1,Semiurban,505,0
Male,No,1,Not Graduate,No,36001,1322,224036,45,1,Semiurban,304,0
Male,Yes,1,Not Graduate,No,44757,13387,3917822,20,1,Rural,542,0
Male,Yes,2,Not Graduate,No,16546,6673,3828857,16,0,Rural,447,0
Male,No,0,Not Graduate,Yes,43524,17886,2415206,14,1,Urban,622,0
Male,No,3,Not Graduate,No,5019,7116,4620741,3,1,Rural,686,0
Female,No,2,Not Graduate,No,3304,18043,1011896,30,1,Urban,692,0
Male,No,2,Graduate,No,48912,9507,3851081,18,0,Rural,549,0
Female,No,3,Not Graduate,No,18832,3062,3490868,59,0,Urban,727,0
Male,Yes,1,Not Graduate,Yes,24791,19446,403034,6,1,Rural,668,1
Male,No,3,Graduate,No,12022,18454,3815781,20,1,Semiurban,746,0
Male,No,0,Graduate,Yes,12350,10868,1360645,35,0,Urban,321,0
Male,No,3,Graduate,Yes,13818,2553,1647908,19,1,Semiurban,849,0
Female,Yes,1,Not Graduate,Yes,35617,17428,4721907,26,1,Semiurban,838,0
Male,Yes,3,Graduate,Yes,5962,9979,879241,35,1,Semiurban,581,0
Male,Yes,1,Graduate,Yes,6854,5957,2835811,12,1,Semiurban,578,0
Female,Yes,1,Not Graduate,No,36307,11727,2354987,8,1,Urban,419,0
Female,Yes,0,Not Graduate,Yes,4944,4578,4448940,57,1,Rural,552,0
Male,Yes,3,Not Graduate,Yes,24327,5621,3490729,57,1,Semiurban,776,0
Female,No,3,Not Graduate,Yes,5244,1966,2185655,37,0,Rural,364,0
Female,Yes,0,Graduate,No,24720,10548,2607196,49,1,Urban,885,0
Female,Yes,1,Not Graduate,Yes,27090,13864,3989719,10,1,Rural,602,0
Male,No,3,Graduate,No,48023,18634,693043,21,1,Urban,616,0
Male,Yes,0,Not Graduate,Yes,36359,11679,2730729,49,1,Rural,473,0
Male,No,1,Graduate,Yes,9855,14975,2889587,41,1,Urban,714,0
Female,No,0,Not Graduate,No,3601,14167,3274468,45,1,Urban,559,0
Male,Yes,3,Not Graduate,No,33952,2014,2411548,42,1,Rural,584,0
Female,No,0,Not Graduate,No,47577,4624,2812378,29,1,Semiurban,372,0
Male,No,2,Graduate,Yes,7690,19992,2000471,31,1,Semiurban,378,0
Male,No,1,Graduate,No,14521,5868,3323389,40,1,Rural,343,0
Female,No,2,Graduate,No,36610,14626,3845661,7,1,Semiurban,302,0
Male,Yes,2,Not Graduate,No,12483,804,4203568,34,0,Semiurban,742,0
Female,No,1,Graduate,No,10058,17718,3203281,34,1,Urban,378,0
Female,Yes,1,Not Graduate,No,15704,667,3883919,30,1,Rural,676,0
Male,No,0,Not Graduate,Yes,7565,384,827139,4,1,Semiurban,438,0
Female,No,1,Not Graduate,No,45856,11316,431888,41,1,Semiurban,306,0
Male,No,2,Graduate,Yes,39256,19638,4289114,30,1,Semiurban,812,0
Male,Yes,2,Not Graduate,No,32615,3440,3564245,25,1,Rural,376,0
Female,Yes,3,Graduate,No,43674,19132,2205871,14,1,Semiurban,342,0
Male,Yes,1,Not Graduate,Yes,3927,16396,2027806,24,1,Semiurban,456,0
Female,No,2,Not Graduate,Yes,17512,7726,2609819,43,1,Semiurban,829,0
Male,No,3,Not Graduate,Yes,10301,11199,1539215,31,1,Urban,519,0
Male,No,3,Graduate,Yes,23313,5403,1340596,53,0,Rural,884,0
Male,No,0,Graduate,No,10457,6151,3589036,39,1,Semiurban,489,0
Male,Yes,2,Not Graduate,Yes,7492,12359,781830,28,1,Urban,561,0
Male,No,0,Graduate,No,5223,15227,866427,25,1,Rural,443,0
Female,Yes,2,Graduate,No,24511,10057,4901341,19,1,Urban,784,0
Female,No,0,Not Graduate,No,23455,100,930210,4,0,Urban,577,0
Female,Yes,0,Not Graduate,Yes,35722,4978,4149864,34,1,Rural,606,0
Female,Yes,1,Graduate,Yes,25434,9504,3222785,32,1,Semiurban,849,0
Female,No,0,Not Graduate,Yes,32341,10988,3970712,25,1,Semiurban,455,0
Female,No,1,Not Graduate,No,44309,14531,3836105,55,1,Urban,599,0
Male,Yes,3,Graduate,Yes,17007,6534,3705238,22,1,Rural,646,0
Male,No,2,Graduate,Yes,36342,16833,4305057,53,1,Rural,722,0
Female,No,3,Not Graduate,No,28799,11631,2846543,28,1,Semiurban,725,0
Female,Yes,2,Graduate,Yes,17674,11693,3518147,55,1,Urban,341,0
Male,Yes,3,Graduate,No,17426,3167,3374681,51,1,Semiurban,615,0
Male,Yes,2,Not Graduate,Yes,9095,5380,4428241,53,1,Rural,376,0
Male,Yes,0,Not Graduate,Yes,46791,13823,2375292,18,0,Rural,395,0
Female,No,2,Not Graduate,Yes,26104,11629,231756,53,1,Semiurban,562,0
Female,Yes,2,Not Graduate,Yes,5255,3856,2747145,7,1,Semiurban,504,0
Female,Yes,3,Graduate,Yes,35826,1075,1680178,11,0,Rural,587,0
Male,Yes,3,Graduate,No,36725,15755,4749606,42,1,Urban,562,0
Male,No,3,Not Graduate,Yes,25032,10914,4688023,11,1,Rural,887,0
Female,Yes,1,Not Graduate,Yes,6944,701,3488612,55,1,Urban,614,0
Female,No,1,Not Graduate,Yes,39826,3348,4975952,9,1,Semiurban,668,0
Male,Yes,2,Not Graduate,Yes,32497,8185,450267,35,1,Semiurban,896,1
Male,Yes,2,Graduate,Yes,29723,6836,4300314,56,1,Urban,551,0
Male,No,0,Graduate,Yes,37287,13304,700159,37,1,Rural,632,0
Male,Yes,0,Not Graduate,Yes,13845,10638,158159,23,1,Rural,725,1
Female,Yes,2,Not Graduate,No,26297,2249,193905,33,1,Urban,594,0
Male,No,1,Graduate,No,4570,10705,378278,1,1,Urban,584,0
Male,Yes,2,Graduate,Yes,29503,19606,1309551,20,0,Urban,616,0
Male,Yes,0,Graduate,No,9450,9374,3081298,5,1,Urban,811,0
Female,Yes,1,Graduate,Yes,22271,8118,3282219,29,1,Rural,328,0
Female,Yes,1,Not Graduate,No,42471,2551,2026177,26,1,Semiurban,593,0
Male,No,0,Graduate,Yes,17898,12550,3452699,51,0,Rural,306,0
Male,Yes,2,Graduate,Yes,16389,2214,2532563,38,1,Urban,841,0
Male,No,3,Graduate,No,27463,8534,2667117,3,0,Rural,514,0
Female,Yes,2,Not Graduate,Yes,2744,17101,4500117,21,1,Urban,514,0
Female,No,2,Not Graduate,No,24804,2460,355607,59,1,Urban,463,0
Female,Yes,0,Graduate,Yes,38282,11928,4577697,13,1,Urban,469,0
Male,No,1,Graduate,Yes,12871,3255,699093,31,1,Urban,520,0
Female,Yes,0,Not Graduate,Yes,15536,5334,3658792,17,0,Rural,559,0
Male,No,2,Not Graduate,Yes,25097,12281,3816427,35,1,Urban,560,0
Male,No,3,Graduate,No,2175,6830,3971415,23,1,Rural,865,0
Male,Yes,3,Not Graduate,Yes,5217,7754,2988915,3,1,Rural,771,0
Female,No,3,Graduate,No,17106,6940,108407,53,1,Semiurban,554,0
Male,Yes,0,Not Graduate,No,32359,10722,1311012,55,1,Rural,577,0
Female,Yes,1,Graduate,Yes,48464,3632,1391618,45,1,Semiurban,858,0
Female,Yes,0,Graduate,Yes,24357,16029,286478,2,0,Semiurban,323,0
Male,Yes,3,Not Graduate,No,44354,14,2530628,3,0,Semiurban,732,0
Male,Yes,2,Graduate,No,40570,11581,538393,20,1,Rural,777,1
Female,No,1,Not Graduate,Yes,9034,14157,3873257,48,1,Semiurban,793,0
Male,Yes,0,Not Graduate,No,18263,11506,2655570,53,1,Urban,681,0
Female,Yes,0,Not Graduate,No,44180,8208,1668283,44,1,Rural,673,0
Male,Yes,1,Graduate,No,10776,9971,923922,57,1,Urban,852,0
Female,Yes,1,Graduate,Yes,45822,18333,3537235,9,0,Rural,622,0
Female,Yes,2,Graduate,No,11812,8272,3532373,48,1,Semiurban,388,0
Female,Yes,1,Not Graduate,No,21739,3079,3294360,4,1,Semiurban,391,0
Female,No,2,Graduate,No,28925,8127,1893993,25,1,Rural,676,0
Male,No,3,Graduate,No,21575,9210,4408017,52,1,Semiurban,380,0
Male,Yes,3,Graduate,Yes,24231,15014,2664209,50,0,Urban,399,0
Female,No,0,Graduate,Yes,13399,15646,4398273,58,0,Urban,889,0
Female,Yes,3,Not Graduate,No,49731,18208,3372452,1,0,Semiurban,854,0
Male,Yes,3,Graduate,No,25100,3864,4196562,39,1,Rural,422,0
Male,Yes,2,Not Graduate,No,12768,10661,3137906,52,0,Rural,695,0
Male,Yes,0,Not Graduate,Yes,35299,18897,4573121,12,1,Urban,322,0
Male,Yes,1,Not Graduate,Yes,13357,10322,1086858,40,0,Semiurban,818,0
Male,No,0,Not Graduate,No,3437,6710,1546101,40,1,Semiurban,576,0
Male,No,3,Graduate,No,26946,8516,4753776,60,1,Urban,394,0
Female,No,1,Graduate,Yes,22888,19874,1200154,24,1,Rural,681,0
Male,No,0,Graduate,No,7502,14386,2215961,54,1,Semiurban,676,0
Male,Yes,0,Not Graduate,No,42376,13338,4783743,9,1,Rural,324,0
Female,No,0,Graduate,Yes,7566,15316,1698555,46,1,Rural,590,0
Male,Yes,0,Not Graduate,Yes,43576,10203,3615685,20,1,Urban,526,0
Male,No,2,Graduate,Yes,6014,4888,3022068,5,0,Rural,472,0
Male,No,0,Graduate,Yes,15613,11325,3790188,20,1,Urban,752,0
Male,No,3,Graduate,Yes,42167,19088,284722,21,1,Semiurban,587,0
Male,No,3,Not Graduate,No,35699,9386,4865777,2,0,Rural,368,0
Female,Yes,2,Graduate,Yes,37233,15645,1732106,21,1,Urban,580,0
Male,No,1,Not Graduate,Yes,23814,6260,1594304,42,1,Urban,641,0
Female,No,1,Not Graduate,Yes,25386,11267,1821818,24,1,Rural,632,0
Female,Yes,3,Not Graduate,Yes,48776,15419,4127216,9,1,Urban,685,0
Male,Yes,3,Graduate,Yes,43585,13086,2596840,39,0,Semiurban,641,0
Female,No,2,Graduate,Yes,40756,2904,2929088,55,1,Rural,616,0
Male,Yes,1,Not Graduate,No,9509,11492,944501,30,0,Semiurban,606,0
Female,Yes,1,Not Graduate,Yes,24316,1123,3006422,54,1,Urban,472,0
Female,Yes,0,Not Graduate,No,47617,13430,2562244,18,1,Semiurban,843,0
Male,No,0,Not Graduate,No,13071,14999,372794,58,1,Urban,499,0
Male,Yes,0,Not Graduate,Yes,29742,18654,986521,44,0,Urban,891,0
Male,No,2,Graduate,Yes,48849,19108,2971845,43,1,Semiurban,374,0
Male,No,3,Graduate,No,15228,8121,4261475,10,1,Rural,896,0
Male,No,2,Graduate,No,13614,18642,4011487,45,1,Rural,516,0
Female,No,1,Not Graduate,No,12301,3646,907060,41,0,Rural,831,0
Female,Yes,3,Not Graduate,Yes,37549,13173,2753913,48,1,Semiurban,748,0
Female,No,0,Graduate,No,44851,7025,2735663,21,1,Semiurban,306,0
Female,Yes,2,Graduate,Yes,13374,12549,4481705,22,1,Semiurban,692,0
Female,No,2,Not Graduate,Yes,36407,14853,4319619,17,1,Semiurban,897,0
Female,Yes,0,Not Graduate,No,48606,17655,4570072,5,1,Rural,685,0
Female,No,2,Not Graduate,Yes,43741,8989,2549678,6,0,Rural,800,0
Male,Yes,0,Graduate,Yes,15982,11326,4278585,10,1,Urban,446,0
Male,No,1,Not Graduate,No,33258,3463,4421480,43,1,Semiurban,615,0
Female,No,3,Not Graduate,No,47652,14388,3217463,2,1,Rural,753,0
Female,Yes,1,Not Graduate,Yes,12248,14075,3043483,7,0,Rural,486,0
Male,No,1,Graduate,No,12515,10547,4039724,46,1,Rural,624,0
Male,No,0,Not Graduate,Yes,37042,4941,1936504,4,0,Rural,617,0
Male,No,2,Graduate,No,28809,16010,4536346,37,0,Rural,693,0
Male,Yes,1,Not Graduate,No,12830,897,428803,19,1,Rural,678,0
Female,No,1,Not Graduate,No,37248,8244,2258336,53,0,Semiurban,773,0
Male,No,1,Graduate,No,8799,605,4659228,28,1,Urban,317,0
Female,Yes,2,Not Graduate,Yes,10547,3677,4027184,20,1,Urban,448,0
Female,Yes,2,Graduate,No,33562,4547,4204235,60,0,Semiurban,857,0
Female,Yes,0,Not Graduate,Yes,16328,8652,4490039,30,1,Rural,311,0
Male,Yes,1,Graduate,Yes,14679,17158,719772,42,1,Semiurban,761,0
Male,Yes,3,Not Graduate,No,23058,5256,4094751,38,1,Rural,459,0
Female,No,2,Graduate,No,34237,16333,2240790,2,1,Rural,866,0
Female,No,0,Graduate,No,48696,14730,2131973,3,1,Rural,565,0
Female,No,1,Not Graduate,No,21906,5156,915012,60,0,Rural,846,0
Male,Yes,3,Graduate,No,45427,5773,3450898,47,1,Rural,379,0
Female,No,2,Not Graduate,Yes,40872,10886,1785245,42,1,Semiurban,817,0
Male,Yes,3,Graduate,No,18547,15930,4721295,49,1,Semiurban,367,0
Female,Yes,2,Not Graduate,Yes,25306,3518,1608479,39,1,Urban,543,0
Female,No,0,Not Graduate,Yes,30210,6775,2256622,25,1,Rural,308,0
Female,Yes,3,Not Graduate,Yes,47693,5378,1580492,2,0,Semiurban,456,0
Male,Yes,1,Not Graduate,Yes,30239,13634,310236,39,0,Semiurban,882,0
Male,No,1,Graduate,No,29830,6673,1300624,15,1,Rural,763,0
Female,Yes,2,Not Graduate,No,5381,6444,2192655,3,1,Rural,599,0
Male,Yes,1,Not Graduate,Yes,36832,14176,682600,5,0,Semiurban,619,0
Female,No,3,Not Graduate,Yes,41357,9379,2787905,54,1,Rural,548,0
Male,Yes,0,Not Graduate,No,30841,3727,531994,40,1,Semiurban,622,0
Male,Yes,2,Not Graduate,Yes,9447,14225,4418840,36,1,Urban,855,0
Male,No,3,Graduate,No,22368,18373,380619,50,1,Rural,761,1
Female,No,2,Not Graduate,Yes,22271,15468,2305501,51,0,Urban,697,0
Male,No,0,Graduate,No,2339,4345,923111,40,1,Urban,692,0
Male,No,2,Graduate,Yes,21974,8174,104012,55,0,Urban,527,0
Female,Yes,1,Not Graduate,Yes,28509,13052,1541119,38,1,Rural,868,0
Female,Yes,1,Not Graduate,Yes,39898,19098,1578317,37,1,Urban,543,0
Female,No,2,Graduate,No,28221,7046,307638,27,1,Semiurban,356,0
Female,Yes,0,Graduate,No,29263,4186,577040,5,1,Semiurban,442,0
Male,Yes,0,Graduate,No,9733,16722,2258345,17,1,Rural,491,0
Male,No,1,Not Graduate,Yes,47878,9853,520795,38,1,Rural,818,1
Male,No,0,Graduate,Yes,7049,5968,2838013,45,1,Urban,703,0
Male,Yes,2,Graduate,Yes,45086,12456,3633714,41,1,Rural,574,0
